order_id,customer_id,order_date,status,shipping_city,shipping_state,discount,tax,total_amount
ORD000986,CUST00042,2025-06-20,Completed,Los Angeles,CA,0,120.43,1625.81
ORD000987,CUST00406,2025-01-15,Completed,Kansas City,MO,0,72.8,982.78
ORD000988,CUST00168,2024-01-08,Completed,Seattle,WA,2.95,40.66,545.95
ORD000989,CUST00249,2024-05-09,Returned,Portland,OR,0,125.74,1697.43
ORD000990,CUST00473,2024-07-03,Completed,Nashville,TN,0,130.02,1755.26
ORD000991,CUST00405,2023-03-04,Completed,San Diego,CA,9.75,128.14,1720.11
ORD000992,CUST00015,2025-04-18,Completed,Miami,FL,14.91,33.95,443.44
ORD000993,CUST00081,2024-04-21,Completed,Minneapolis,MN,49.65,72.36,927.15
ORD000994,CUST00166,2023-04-21,Cancelled,Orlando,FL,22.8,32.93,-71.52
ORD000995,CUST00426,2025-06-07,Completed,Los Angeles,CA,0,77.17,1041.83
ORD000996,CUST00314,2024-10-05,Completed,Miami,FL,0,52.9,714.19
ORD000997,CUST00029,2023-11-28,Completed,Chicago,IL,0,91.66,1237.35
ORD000998,CUST00366,2023-03-11,Completed,Dallas,TX,0,17.8,240.26
ORD000999,CUST00253,2024-01-04,Completed,San Francisco,CA,16.91,66.96,887.08
ORD001000,CUST00281,2024-06-21,Completed,Atlanta,GA,0,126.69,1710.35
ORD001001,CUST00350,2024-04-04,Cancelled,Philadelphia,PA,0,122.42,-77.26
ORD001002,CUST00487,2025-05-13,Completed,Los Angeles,CA,23.93,8.28,87.86
ORD001003,CUST00344,2023-05-21,Pending,San Jose,CA,0,52.76,712.2
ORD001004,CUST00213,2025-02-22,Completed,Atlanta,GA,0,5.32,71.88
ORD001005,CUST00179,2024-08-26,Completed,Phoenix,AZ,0,37.95,512.37
ORD001006,CUST00078,2024-01-12,Completed,Philadelphia,PA,0,132.92,1794.41
ORD001007,CUST00428,2025-02-01,Pending,New York,NY,13.28,60.89,808.73
ORD001008,CUST00147,2023-09-20,Cancelled,Fort Worth,TX,0,53.41,720.99
ORD001009,CUST00058,2024-09-09,Completed,Orlando,FL,33.59,123.57,1634.61
ORD001010,CUST00383,2023-04-20,Completed,Chicago,IL,43.71,33.3,405.87
ORD001011,CUST00238,2024-11-21,Returned,Boston,MA,0,95.57,1290.22
ORD001012,CUST00262,2023-08-24,Completed,Houston,TX,0,141.69,1912.76
ORD001013,CUST00199,2023-08-10,Completed,Los Angeles,CA,43.02,34.29,419.85
ORD001014,CUST00147,2024-02-05,Completed,Nashville,TN,8.26,79.48,1064.75
ORD001015,CUST00485,2023-04-20,Completed,San Francisco,CA,42.63,99.69,1303.23
ORD001016,CUST00050,2023-11-07,Pending,Seattle,WA,0,117.03,1579.95
ORD001017,CUST00039,2024-10-23,Completed,Houston,TX,0,68.63,926.5
ORD001018,CUST00073,2023-01-23,Completed,Seattle,WA,0,7.14,96.43
ORD001019,CUST00488,2025-06-27,Completed,Indianapolis,IN,45.73,20.66,233.17
ORD001020,CUST00234,2024-05-02,Returned,Los Angeles,CA,0,19.43,262.35
ORD001021,CUST00111,2024-12-20,Completed,Seattle,WA,0,11.62,156.92
ORD001022,CUST00212,2024-01-22,Completed,Phoenix,AZ,0,80.39,1085.29
ORD001023,CUST00364,2024-08-13,Pending,Jacksonville,FL,32.83,153.57,2040.41
ORD001024,CUST00121,2023-07-27,Completed,Denver,CO,1.22,44.68,601.95
ORD001025,CUST00406,2024-10-27,Cancelled,Orlando,FL,0,90.81,-44.11
ORD001026,CUST00234,2025-01-30,Completed,Charlotte,NC,0,59.26,800.05
ORD001027,CUST00377,2024-01-18,Completed,Salt Lake City,UT,18.56,88.88,1181.35
ORD001028,CUST00150,2024-08-17,Completed,Portland,OR,0,75.65,1021.27
ORD001029,CUST00071,2025-02-08,Cancelled,San Jose,CA,33.79,66.2,-91.36
ORD001030,CUST00085,2024-10-22,Pending,Detroit,MI,0,120.99,1633.32
ORD001031,CUST00382,2025-05-30,Completed,Chicago,IL,7.25,55.72,744.94
ORD001032,CUST00355,2024-08-10,Returned,Austin,TX,0,130.9,1767.09
ORD001033,CUST00295,2024-03-05,Completed,Atlanta,GA,49.53,87.77,1135.35
ORD001034,CUST00172,2024-07-17,Completed,New York,NY,8.24,37.52,498.31
ORD001035,CUST00420,2025-01-19,Completed,Kansas City,MO,18.67,150.01,2006.46
ORD001036,CUST00330,2023-12-26,Completed,Atlanta,GA,34.39,158.09,2099.84
ORD001037,CUST00259,2024-12-11,Completed,Raleigh,NC,9.42,1.69,13.45
ORD001038,CUST00108,2023-03-15,Completed,San Antonio,TX,15.33,121.32,1622.48
ORD001039,CUST00096,2023-07-15,Pending,San Antonio,TX,0,6.53,88.1
ORD001040,CUST00358,2024-04-08,Completed,Phoenix,AZ,21.1,58.23,765.01
ORD001041,CUST00245,2024-01-19,Completed,Boston,MA,0,69.48,937.96
ORD001042,CUST00243,2023-02-02,Completed,Chicago,IL,0,57.28,773.24
ORD001043,CUST00252,2025-02-27,Cancelled,Miami,FL,0,110.67,-64.89
ORD001044,CUST00126,2024-05-14,Completed,Los Angeles,CA,4.34,41.54,556.47
ORD001045,CUST00166,2025-02-06,Completed,San Antonio,TX,0,97.21,1312.36
ORD001046,CUST99999,2024-12-21,Completed,Boston,MA,10.83,66.64,888.81
ORD001047,CUST00238,2024-11-22,Completed,Dallas,TX,46.78,72.0,925.19
ORD001048,CUST00061,2024-02-02,Completed,Seattle,WA,26.78,116.33,1543.73
ORD001049,CUST00170,2024-04-07,Completed,Kansas City,MO,0,27.38,369.62
ORD001050,CUST00199,2023-06-08,Completed,Tampa,FL,3.84,77.97,1048.78
ORD001051,CUST00366,2023-02-14,Cancelled,Jacksonville,FL,0,36.99,-41.64
ORD001052,CUST00225,2023-04-29,Cancelled,Orlando,FL,0,23.65,-5.33
ORD001053,CUST00189,2024-12-16,Completed,Kansas City,MO,0,113.81,1536.46
ORD001054,CUST00034,2023-02-04,Completed,San Antonio,TX,0,89.87,1213.29
ORD001055,CUST00465,2024-11-11,Completed,Philadelphia,PA,0,65.17,879.8
ORD001056,CUST00338,2023-06-15,Completed,Dallas,TX,0,31.19,421.04
ORD001057,CUST00212,2024-05-04,Completed,Las Vegas,NV,0,126.74,1710.94
ORD001058,CUST00201,2023-08-26,Completed,San Diego,CA,0,49.17,663.85
ORD001059,CUST00005,2024-06-06,Completed,New York,NY,5.64,107.08,1439.94
ORD001060,CUST00110,2023-05-21,Returned,Boston,MA,0,40.2,542.68
ORD001061,CUST00325,2024-05-04,Completed,Fort Worth,TX,0,17.29,233.4
ORD001062,CUST00038,2023-05-11,Completed,Phoenix,AZ,7.27,122.07,1640.63
ORD001063,CUST00424,2025-02-10,Completed,Austin,TX,0,100.7,1359.43
ORD001064,CUST00015,2025-02-09,Completed,Indianapolis,IN,0,139.51,1883.43
ORD001065,CUST00384,2024-01-18,Completed,Fort Worth,TX,0,97.66,1318.4
ORD001066,CUST00326,2025-03-20,Completed,Dallas,TX,0,65.99,890.92
ORD001067,CUST00016,2024-06-17,Completed,Austin,TX,0,124.06,1674.8
ORD001068,CUST00143,2023-03-28,Completed,Minneapolis,MN,38.85,124.03,1635.56
ORD001069,CUST00168,2024-10-27,Completed,Atlanta,GA,45.86,49.67,624.73
ORD001070,CUST00353,2024-04-26,Returned,Boston,MA,0,62.76,847.23
ORD001071,CUST00033,2023-04-04,Completed,Dallas,TX,48.76,85.99,1112.05
ORD001072,CUST00166,2023-10-05,Completed,Indianapolis,IN,29.72,37.69,479.1
ORD001073,CUST00143,2023-12-23,Completed,San Francisco,CA,9.59,54.66,728.37
ORD001074,CUST00395,2024-11-16,Completed,Indianapolis,IN,38.42,142.66,1887.53
ORD001075,CUST00409,2024-12-03,Completed,Denver,CO,0,87.58,1182.28
ORD001076,CUST00127,2023-06-27,Completed,Raleigh,NC,0,116.08,1567.11
ORD001077,CUST00126,2024-10-10,Completed,Columbus,OH,9.15,104.16,1397.02
ORD001078,CUST00037,2023-10-05,Completed,Atlanta,GA,22.95,55.68,728.7
ORD001079,CUST00479,2024-01-21,Completed,Indianapolis,IN,49.19,2.12,-20.6
ORD001080,CUST00216,2024-04-10,Pending,Indianapolis,IN,27.53,131.67,1750.03
ORD001081,CUST00161,2024-03-13,Completed,Fort Worth,TX,24.48,18.72,228.24
ORD001082,CUST00434,2023-05-06,Completed,San Diego,CA,0,128.53,1735.1
ORD001083,CUST00381,2024-07-15,Completed,Phoenix,AZ,0,21.78,294.08
ORD001084,CUST00320,2024-11-07,Completed,Tampa,FL,0,3.16,42.68
ORD001085,CUST00137,2023-09-04,Completed,Seattle,WA,0,99.54,1343.8
ORD001086,CUST00088,2023-06-05,Returned,Portland,OR,0,94.12,1270.68
ORD001087,CUST00315,2024-09-23,Completed,Miami,FL,0,27.01,364.59
ORD001088,CUST00085,2023-05-08,Cancelled,Seattle,WA,0,135.51,1829.37
ORD001089,CUST00297,2023-10-14,Pending,Jacksonville,FL,0,39.42,532.19
ORD001090,CUST00227,2023-08-26,Completed,Miami,FL,0,14.59,196.94
ORD001091,CUST00224,2024-01-29,Cancelled,San Jose,CA,37.53,5.25,-79.49
ORD001092,CUST00106,2024-05-26,Completed,Detroit,MI,0,63.04,851.08
ORD001093,CUST00107,2023-03-21,Completed,Las Vegas,NV,34.95,61.42,794.25
ORD001094,CUST00195,2024-02-19,Completed,Columbus,OH,0,114.85,1550.42
ORD001095,CUST00410,2024-12-03,Pending,Salt Lake City,UT,12.2,112.1,1501.11
ORD001096,CUST00229,2023-12-20,Completed,Los Angeles,CA,0,4.85,65.43
ORD001097,CUST00134,2023-09-19,Completed,Tampa,FL,0,44.23,597.09
ORD001098,CUST00434,2023-08-13,Completed,Salt Lake City,UT,32.25,96.5,1270.48
ORD001099,CUST00082,2024-01-09,Pending,Chicago,IL,0,37.81,510.4
ORD001100,CUST00232,2024-07-20,Completed,Philadelphia,PA,0,14.15,191.08
ORD001101,CUST00210,2025-05-29,Completed,San Jose,CA,0,139.57,1884.17
ORD001102,CUST00336,2023-03-10,Completed,Boston,MA,0,16.22,218.92
ORD001103,CUST00101,2024-04-26,Completed,Jacksonville,FL,44.75,39.02,482.04
ORD001104,CUST00399,2023-04-14,Completed,Phoenix,AZ,0,125.65,1696.27
ORD001105,CUST00005,2024-01-13,Completed,Raleigh,NC,7.64,149.25,2007.27
ORD001106,CUST00459,2025-02-23,Returned,Nashville,TN,0,130.43,1760.78
ORD001107,CUST00442,2023-06-21,Completed,Houston,TX,0,26.3,355.0
ORD001108,CUST00366,2023-10-13,Completed,Las Vegas,NV,0,73.66,994.45
ORD001109,CUST99999,2024-09-12,Completed,San Francisco,CA,3.35,61.38,825.33
ORD001110,CUST00269,2024-05-16,Completed,Raleigh,NC,19.75,87.37,1159.73
ORD001111,CUST00384,2024-06-16,Pending,Raleigh,NC,0,97.51,1316.43
ORD001112,CUST00038,2024-06-20,Cancelled,Atlanta,GA,8.34,137.5,1847.86
ORD001113,CUST00162,2023-04-29,Returned,Las Vegas,NV,20.62,61.15,804.9
ORD001114,CUST00231,2023-01-17,Completed,Kansas City,MO,0,124.37,1679.01
ORD001115,CUST00463,2023-11-06,Completed,Dallas,TX,0,24.14,325.92
ORD001116,CUST00238,2024-02-13,Completed,Orlando,FL,0,75.29,1016.4
ORD001117,CUST00052,2023-02-22,Completed,Dallas,TX,0,24.65,332.81
ORD001118,CUST00222,2023-12-25,Completed,Denver,CO,0,62.83,848.21
ORD001119,CUST00434,2023-12-30,Completed,Phoenix,AZ,27.58,8.02,80.68
ORD001120,CUST00052,2023-12-06,Completed,Salt Lake City,UT,0,147.64,1993.17
ORD001121,CUST00013,2024-07-29,Cancelled,San Jose,CA,0,5.51,74.38
ORD001122,CUST00411,2025-03-28,Completed,Orlando,FL,17.35,53.32,702.53
ORD001123,CUST00400,2025-02-15,Returned,San Diego,CA,0,122.56,1654.57
ORD001124,CUST00370,2023-06-07,Pending,Phoenix,AZ,18.9,106.24,1415.36
ORD001125,CUST00022,2025-02-19,Completed,Seattle,WA,4.66,62.41,837.85
ORD001126,CUST00423,2023-05-17,Completed,Chicago,IL,0,91.78,1238.98
ORD001127,CUST99999,2024-08-04,Completed,San Jose,CA,0,146.71,1980.53
ORD001128,CUST00240,2023-02-08,Completed,Phoenix,AZ,0,78.05,1053.73
ORD001129,CUST00176,2024-05-20,Pending,Austin,TX,0,107.64,1453.09
ORD001130,CUST00380,2023-09-22,Returned,Las Vegas,NV,0,88.39,1193.28
ORD001131,CUST00302,2023-12-01,Completed,Detroit,MI,0,107.37,1449.52
ORD001132,CUST00261,2025-03-07,Cancelled,Seattle,WA,11.31,5.12,57.82
ORD001133,CUST00132,2025-01-11,Completed,Boston,MA,2.56,95.32,1284.31
ORD001134,CUST00128,2024-07-22,Returned,San Antonio,TX,0,125.7,1696.98
ORD001135,CUST00291,2023-04-11,Pending,Raleigh,NC,25.29,66.96,878.71
ORD001136,CUST00034,2023-09-06,Completed,Detroit,MI,0,77.82,1050.54
ORD001137,CUST00243,2023-02-28,Pending,Nashville,TN,0,130.71,1764.53
ORD001138,CUST00252,2024-01-15,Completed,Los Angeles,CA,0,38.93,525.58
ORD001139,CUST00412,2024-02-20,Completed,Atlanta,GA,0,38.84,524.36
ORD001140,CUST00043,2024-09-04,Completed,Austin,TX,0,61.29,827.45
ORD001141,CUST00358,2023-01-09,Cancelled,Philadelphia,PA,0,69.48,-6.56
ORD001142,CUST00432,2023-01-03,Pending,San Jose,CA,0,6.78,91.5
ORD001143,CUST00159,2025-04-26,Completed,Las Vegas,NV,33.3,15.46,175.45
ORD001144,CUST99999,2024-08-19,Completed,Detroit,MI,0,7.86,106.1
ORD001145,CUST00037,2024-02-05,Cancelled,Fort Worth,TX,24.52,43.94,568.73
ORD001146,CUST00050,2024-04-18,Completed,Denver,CO,13.0,103.52,1384.58
ORD001147,CUST00084,2024-12-06,Completed,Kansas City,MO,0,63.91,862.83
ORD001148,CUST00407,2024-01-03,Cancelled,Salt Lake City,UT,15.32,105.11,-58.2
ORD001149,CUST00041,2023-08-04,Completed,Boston,MA,0,25.16,339.63
ORD001150,CUST00371,2023-05-01,Completed,Houston,TX,0,159.72,2156.21
ORD001151,CUST00063,2023-12-07,Completed,Phoenix,AZ,28.96,115.43,1529.38
ORD001152,CUST00177,2023-08-03,Pending,Boston,MA,32.81,59.29,767.61
ORD001153,CUST00338,2025-05-11,Completed,Phoenix,AZ,12.61,31.15,407.93
ORD001154,CUST00217,2025-06-02,Cancelled,Atlanta,GA,0,22.65,305.8
ORD001155,CUST99999,2025-02-08,Pending,Nashville,TN,0,112.46,1518.17
ORD001156,CUST00022,2024-03-01,Pending,Austin,TX,0,140.28,1893.81
ORD001157,CUST00093,2024-09-10,Completed,Dallas,TX,0,45.61,615.78
ORD001158,CUST00002,2023-01-10,Completed,Minneapolis,MN,35.57,128.35,1697.19
ORD001159,CUST00440,2025-04-24,Completed,San Antonio,TX,10.09,25.01,327.58
ORD001160,CUST00101,2025-06-29,Completed,Seattle,WA,0,95.13,1284.3
ORD001161,CUST00023,2025-01-18,Cancelled,Tampa,FL,22.75,115.51,-46.12
ORD001162,CUST00425,2024-02-22,Completed,Denver,CO,0,154.47,2085.34
ORD001163,CUST00231,2025-06-24,Pending,Minneapolis,MN,11.55,51.52,684.03
ORD001164,CUST00203,2024-10-29,Completed,Indianapolis,IN,40.84,107.48,1410.14
ORD001165,CUST00204,2023-08-23,Completed,Indianapolis,IN,0,152.4,2057.38
ORD001166,CUST00214,2023-03-19,Completed,New York,NY,13.68,130.6,1749.48
ORD001167,CUST00027,2025-01-20,Completed,Los Angeles,CA,32.0,50.1,644.38
ORD001168,CUST00438,2023-08-07,Pending,Kansas City,MO,0,89.09,1202.76
ORD001169,CUST00103,2024-02-03,Pending,San Francisco,CA,0,53.65,724.25
ORD001170,CUST00051,2023-03-23,Completed,New York,NY,0,40.5,546.78
ORD001171,CUST00213,2025-01-18,Pending,Dallas,TX,0,105.74,1427.51
ORD001172,CUST00278,2023-07-28,Pending,Austin,TX,18.07,122.79,1639.6
ORD001173,CUST00399,2023-06-09,Completed,Phoenix,AZ,42.65,2.13,-13.93
ORD001174,CUST00274,2023-04-27,Pending,Seattle,WA,16.88,80.87,1074.91
ORD001175,CUST00181,2024-05-07,Completed,Raleigh,NC,13.92,14.79,185.74
ORD001176,CUST99999,2023-07-13,Completed,Jacksonville,FL,0,41.24,556.79
ORD001177,CUST00274,2023-06-16,Pending,Philadelphia,PA,0,27.0,364.47
ORD001178,CUST00222,2025-02-14,Completed,Fort Worth,TX,1.49,136.8,1845.25
ORD001179,CUST00035,2025-03-05,Cancelled,San Antonio,TX,10.62,31.72,-22.65
ORD001180,CUST00329,2025-03-10,Returned,Charlotte,NC,0,123.7,1669.96
ORD001181,CUST00009,2023-02-12,Completed,Las Vegas,NV,0,31.39,423.79
ORD001182,CUST00069,2024-03-01,Completed,Las Vegas,NV,0.37,51.52,695.19
ORD001183,CUST00283,2024-07-28,Completed,San Antonio,TX,29.64,76.59,1004.34
ORD001184,CUST00160,2025-04-10,Completed,Detroit,MI,0,133.9,1807.65
ORD001185,CUST00071,2025-05-29,Completed,Tampa,FL,0,150.35,2029.67
ORD001186,CUST00256,2023-06-06,Cancelled,Indianapolis,IN,0,136.2,-2.49
ORD001187,CUST00446,2024-02-21,Cancelled,Boston,MA,0,157.03,2119.91
ORD001188,CUST00500,2024-09-09,Pending,Dallas,TX,0,17.46,235.7
ORD001189,CUST00431,2023-11-22,Cancelled,Indianapolis,IN,9.13,35.23,-76.85
ORD001190,CUST00207,2024-07-16,Cancelled,Philadelphia,PA,43.52,88.1,-34.21
ORD001191,CUST00027,2025-06-18,Completed,Chicago,IL,0,105.81,1428.45
ORD001192,CUST00415,2024-08-25,Completed,Dallas,TX,0,142.8,1927.78
ORD001193,CUST00407,2023-04-20,Completed,Las Vegas,NV,0,95.19,1285.08
ORD001194,CUST00054,2023-06-22,Completed,San Francisco,CA,0,147.04,1985.0
ORD001195,CUST00261,2025-01-16,Completed,Los Angeles,CA,8.47,153.24,2060.21
ORD001196,CUST00432,2023-01-06,Pending,San Francisco,CA,43.75,92.95,1211.05
ORD001197,CUST00099,2023-09-01,Completed,Fort Worth,TX,0,35.02,472.81
ORD001198,CUST00316,2024-02-19,Completed,Denver,CO,20.58,93.21,1237.73
ORD001199,CUST00098,2023-09-19,Completed,San Diego,CA,24.88,156.49,2087.69
ORD001200,CUST00344,2024-08-13,Completed,Indianapolis,IN,0,103.11,1391.93
ORD001201,CUST00037,2023-02-11,Completed,San Francisco,CA,0,41.2,556.19
ORD001202,CUST99999,2023-08-12,Completed,Atlanta,GA,0,19.44,262.41
ORD001203,CUST00076,2025-04-29,Completed,Columbus,OH,20.67,55.67,730.89
ORD001204,CUST00340,2023-11-29,Returned,San Diego,CA,18.94,83.79,1112.2
ORD001205,CUST00440,2023-05-30,Returned,Fort Worth,TX,0,57.54,776.83
ORD001206,CUST00082,2023-10-08,Completed,San Francisco,CA,0,41.53,560.71
ORD001207,CUST00452,2025-05-03,Cancelled,Houston,TX,0,74.27,1002.59
ORD001208,CUST00391,2023-10-14,Completed,Denver,CO,0,123.42,1666.15
ORD001209,CUST00443,2023-12-23,Completed,Phoenix,AZ,0,37.13,501.28
ORD001210,CUST00069,2024-02-04,Returned,Seattle,WA,0,77.69,1048.78
ORD001211,CUST00057,2024-10-22,Cancelled,Los Angeles,CA,0,36.27,-49.03
ORD001212,CUST00207,2024-06-18,Cancelled,Seattle,WA,0,17.26,-48.35
ORD001213,CUST00126,2025-06-25,Completed,Los Angeles,CA,0,143.97,1943.55
ORD001214,CUST00354,2024-06-25,Completed,Jacksonville,FL,0,153.45,2071.52
ORD001215,CUST00370,2023-01-02,Completed,Minneapolis,MN,0,31.28,422.28
ORD001216,CUST00432,2025-04-03,Completed,Tampa,FL,0,33.2,448.14
ORD001217,CUST00183,2024-04-28,Completed,Portland,OR,44.51,53.04,671.47
ORD001218,CUST00290,2024-06-29,Cancelled,Salt Lake City,UT,0,37.65,-98.36
ORD001219,CUST00379,2025-06-06,Completed,Dallas,TX,0,75.59,1020.41
ORD001220,CUST00112,2024-07-15,Completed,Phoenix,AZ,0,23.1,311.83
ORD001221,CUST00144,2023-09-20,Completed,Las Vegas,NV,0,94.66,1277.91
ORD001222,CUST00413,2023-04-06,Returned,Orlando,FL,0,39.09,527.77
ORD001223,CUST00086,2024-07-03,Cancelled,Indianapolis,IN,46.91,39.81,490.5
ORD001224,CUST00046,2024-05-16,Pending,New York,NY,10.82,66.83,891.39
ORD001225,CUST00386,2023-10-12,Pending,Charlotte,NC,0,111.91,1510.74
ORD001226,CUST00011,2023-06-18,Completed,Orlando,FL,0,17.05,230.12
ORD001227,CUST00101,2025-04-22,Completed,Seattle,WA,0,118.42,1598.62
ORD001228,CUST00069,2023-10-30,Completed,Columbus,OH,0,106.41,1436.5
ORD001229,CUST00154,2025-01-11,Completed,Chicago,IL,0,100.94,1362.66
ORD001230,CUST00018,2023-03-06,Completed,Tampa,FL,7.95,61.49,822.15
ORD001231,CUST00079,2024-03-06,Completed,Jacksonville,FL,0,122.68,1656.23
ORD001232,CUST00453,2023-08-23,Completed,Minneapolis,MN,8.31,114.65,1539.46
ORD001233,CUST00230,2023-06-11,Returned,Detroit,MI,29.71,106.23,1404.34
ORD001234,CUST00376,2025-05-06,Completed,Tampa,FL,13.96,42.82,564.11
ORD001235,CUST00448,2023-10-30,Completed,Los Angeles,CA,0,86.42,1166.61
ORD001236,CUST00466,2023-05-10,Cancelled,San Diego,CA,11.49,112.52,-88.68
ORD001237,CUST00465,2023-07-04,Completed,Dallas,TX,0,38.32,517.28
ORD001238,CUST00043,2024-09-13,Completed,Houston,TX,0,13.35,180.21
ORD001239,CUST00092,2023-04-06,Completed,Detroit,MI,0,54.2,731.71
ORD001240,CUST00046,2025-05-20,Completed,Chicago,IL,6.99,126.74,1704.01
ORD001241,CUST00390,2023-03-15,Completed,San Jose,CA,0,102.0,1377.03
ORD001242,CUST00392,2024-11-28,Completed,Nashville,TN,0,135.8,1833.31
ORD001243,CUST00388,2025-03-04,Cancelled,New York,NY,1.21,129.84,1751.63
ORD001244,CUST00458,2023-07-14,Completed,Philadelphia,PA,0,129.17,1743.81
ORD001245,CUST00161,2024-10-07,Completed,Las Vegas,NV,30.24,115.53,1529.36
ORD001246,CUST00044,2025-03-24,Completed,Miami,FL,32.28,120.8,1598.53
ORD001247,CUST00394,2024-08-13,Completed,San Jose,CA,0,47.09,635.71
ORD001248,CUST00241,2025-04-24,Completed,Phoenix,AZ,25.07,126.47,1682.25
ORD001249,CUST99999,2024-04-23,Completed,Chicago,IL,0,96.52,1302.96
ORD001250,CUST00265,2024-01-22,Returned,Indianapolis,IN,0,55.69,751.84
ORD001251,CUST00409,2024-02-19,Completed,Seattle,WA,0,21.07,284.5
ORD001252,CUST00088,2023-11-26,Completed,Seattle,WA,0,9.36,126.38
ORD001253,CUST00439,2024-07-19,Cancelled,Miami,FL,31.25,10.0,103.76
ORD001254,CUST00439,2025-03-16,Completed,Raleigh,NC,38.62,124.93,1647.97
ORD001255,CUST00201,2023-03-04,Completed,Jacksonville,FL,0,9.04,122.07
ORD001256,CUST00376,2023-05-08,Returned,Indianapolis,IN,45.76,118.58,1555.06
ORD001257,CUST00477,2024-10-21,Pending,Indianapolis,IN,0,151.83,2049.75
ORD001258,CUST00125,2024-01-23,Completed,San Francisco,CA,9.38,104.2,1397.35
ORD001259,CUST00293,2023-05-25,Completed,San Jose,CA,30.95,48.35,621.8
ORD001260,CUST00067,2023-06-12,Completed,Boston,MA,0,140.9,1902.2
ORD001261,CUST00043,2025-05-15,Cancelled,Las Vegas,NV,0,35.48,478.95
ORD001262,CUST00081,2025-04-21,Returned,Raleigh,NC,0,151.36,2043.36
ORD001263,CUST00118,2024-01-18,Pending,Portland,OR,43.31,8.3,68.78
ORD001264,CUST00374,2024-11-30,Completed,Las Vegas,NV,0,31.96,431.47
ORD001265,CUST00149,2024-04-26,Completed,Los Angeles,CA,0,66.73,900.89
ORD001266,CUST00142,2025-01-18,Cancelled,Los Angeles,CA,0,39.84,-48.13
ORD001267,CUST00020,2023-05-18,Cancelled,Detroit,MI,0,133.35,1800.22
ORD001268,CUST00497,2023-02-28,Completed,Denver,CO,14.57,34.02,444.64
ORD001269,CUST00203,2024-06-22,Completed,Portland,OR,0,51.51,695.36
ORD001270,CUST00404,2025-04-05,Cancelled,Charlotte,NC,0,16.58,-47.38
ORD001271,CUST00253,2024-09-13,Completed,San Diego,CA,12.05,16.08,205.04
ORD001272,CUST00438,2024-10-21,Completed,Columbus,OH,0,37.35,504.27
ORD001273,CUST00237,2023-03-27,Cancelled,Chicago,IL,30.59,81.57,-67.26
ORD001274,CUST00416,2025-01-07,Cancelled,Minneapolis,MN,44.59,3.29,-0.17
ORD001275,CUST00474,2023-12-09,Completed,Los Angeles,CA,5.6,21.86,289.52
ORD001276,CUST00374,2024-01-22,Completed,New York,NY,0,102.47,1383.4
ORD001277,CUST00002,2024-09-02,Returned,Denver,CO,0,116.4,1571.46
ORD001278,CUST00037,2024-09-16,Completed,Columbus,OH,6.7,10.78,138.81
ORD001279,CUST00204,2024-10-16,Returned,San Diego,CA,14.34,87.01,1160.34
ORD001280,CUST00088,2023-01-28,Completed,Salt Lake City,UT,0,121.43,1639.34
ORD001281,CUST00173,2024-09-13,Pending,Austin,TX,7.39,39.64,527.73
ORD001282,CUST00267,2023-09-19,Completed,Minneapolis,MN,34.77,137.39,1820.03
ORD001283,CUST00253,2023-02-13,Pending,Minneapolis,MN,31.52,124.84,1653.8
ORD001284,CUST00219,2025-03-20,Completed,Atlanta,GA,25.97,16.8,200.88
ORD001285,CUST00204,2023-07-17,Pending,Los Angeles,CA,2.77,141.77,1911.18
ORD001286,CUST00382,2025-02-20,Cancelled,Philadelphia,PA,0,25.99,350.89
ORD001287,CUST00221,2023-06-29,Completed,Columbus,OH,12.7,55.54,737.1
ORD001288,CUST00288,2023-04-22,Completed,Jacksonville,FL,0,135.83,1833.74
ORD001289,CUST00156,2024-06-21,Completed,San Jose,CA,14.52,154.16,2066.64
ORD001290,CUST00271,2024-04-03,Cancelled,New York,NY,17.13,39.21,-8.73
ORD001291,CUST00028,2023-08-06,Completed,Dallas,TX,0,60.89,822.01
ORD001292,CUST00290,2024-04-07,Completed,San Antonio,TX,0.9,131.85,1779.02
ORD001293,CUST00414,2023-10-20,Cancelled,Phoenix,AZ,0,149.7,-54.69
