order_item_id,order_id,product_id,quantity,unit_price
OI0001993,ORD000874,PROD00172,5,810.25
OI0001994,ORD000875,PROD00113,5,135.11
OI0001995,ORD000875,PROD00050,1,110.29
OI0001996,ORD000876,PROD00066,4,318.62
OI0001997,ORD000877,PROD00079,5,52.11
OI0001998,ORD000877,PROD00064,5,31.18
OI0001999,ORD000877,PROD00016,1,89.11
OI0002000,ORD000878,PROD00071,3,124.97
OI0002001,ORD000878,PROD00128,4,103.13
OI0002002,ORD000878,PROD00107,5,80.89
OI0002003,ORD000878,PROD00034,4,48.06
OI0002004,ORD000878,PROD00025,5,436.74
OI0002005,ORD000879,PROD00109,1,369.13
OI0002006,ORD000880,PROD00120,1,779.32
OI0002007,ORD000880,PROD00040,5,716.63
OI0002008,ORD000880,PROD99999,3,354.94
OI0002009,ORD000880,PROD00079,2,52.11
OI0002010,ORD000881,PROD00083,2,208.89
OI0002011,ORD000881,PROD00091,2,1128.36
OI0002012,ORD000882,PROD00143,2,291.6
OI0002013,ORD000882,PROD00129,4,183.59
OI0002014,ORD000883,PROD00049,3,115.76
OI0002015,ORD000883,PROD00176,2,746.46
OI0002016,ORD000883,PROD00066,5,318.62
OI0002017,ORD000883,PROD00129,4,183.59
OI0002018,ORD000883,PROD00156,3,104.36
OI0002019,ORD000884,PROD00074,4,244.58
OI0002020,ORD000884,PROD00143,4,291.6
OI0002021,ORD000884,PROD00089,2,777.04
OI0002022,ORD000885,PROD00142,4,122.28
OI0002023,ORD000885,PROD00040,3,716.63
OI0002024,ORD000886,PROD00061,1,590.23
OI0002025,ORD000886,PROD00162,1,495.63
OI0002026,ORD000886,PROD00050,1,110.29
OI0002027,ORD000886,PROD00177,1,607.52
OI0002028,ORD000886,PROD00177,3,607.52
OI0002029,ORD000887,PROD00055,5,16.19
OI0002030,ORD000888,PROD00056,4,265.08
OI0002031,ORD000888,PROD00071,3,124.97
OI0002032,ORD000889,PROD00168,2,301.92
OI0002033,ORD000889,PROD00075,1,171.72
OI0002034,ORD000889,PROD00120,5,779.32
OI0002035,ORD000890,PROD00086,3,40.06
OI0002036,ORD000891,PROD00162,3,495.63
OI0002037,ORD000892,PROD00077,5,455.24
OI0002038,ORD000893,PROD00042,1,98.87
OI0002039,ORD000894,PROD00193,5,553.86
OI0002040,ORD000894,PROD00065,3,253.5
OI0002041,ORD000894,PROD00153,4,835.05
OI0002042,ORD000894,PROD00113,3,135.11
OI0002043,ORD000894,PROD00160,4,601.22
OI0002044,ORD000895,PROD00031,1,576.31
OI0002045,ORD000895,PROD00081,3,323.72
OI0002046,ORD000896,PROD00020,2,541.07
OI0002047,ORD000896,PROD00123,2,449.69
OI0002048,ORD000897,PROD00013,4,1000.09
OI0002049,ORD000897,PROD00143,3,291.6
OI0002050,ORD000897,PROD00020,5,541.07
OI0002051,ORD000897,PROD00065,3,253.5
OI0002052,ORD000898,PROD00123,4,449.69
OI0002053,ORD000898,PROD00079,1,52.11
OI0002054,ORD000898,PROD00163,3,343.04
OI0002055,ORD000898,PROD00004,5,417.95
OI0002056,ORD000899,PROD00097,5,407.1
OI0002057,ORD000899,PROD00063,3,478.95
OI0002058,ORD000900,PROD00038,1,782.34
OI0002059,ORD000900,PROD00126,1,558.75
OI0002060,ORD000901,PROD99999,3,47.99
OI0002061,ORD000901,PROD00090,1,785.42
OI0002062,ORD000902,PROD00001,2,62.49
OI0002063,ORD000903,PROD00066,2,318.62
OI0002064,ORD000904,PROD00143,5,291.6
OI0002065,ORD000904,PROD00131,2,92.29
OI0002066,ORD000904,PROD00045,4,775.67
OI0002067,ORD000904,PROD00068,5,408.36
OI0002068,ORD000905,PROD00010,5,1109.86
OI0002069,ORD000905,PROD00098,4,36.55
OI0002070,ORD000906,PROD00009,1,411.63
OI0002071,ORD000906,PROD00072,2,52.14
OI0002072,ORD000907,PROD00122,4,868.42
OI0002073,ORD000908,PROD00137,1,612.77
OI0002074,ORD000909,PROD00095,3,150.61
OI0002075,ORD000909,PROD00182,3,334.16
OI0002076,ORD000909,PROD00083,4,208.89
OI0002077,ORD000910,PROD00126,5,558.75
OI0002078,ORD000911,PROD00008,4,881.57
OI0002079,ORD000911,PROD00121,5,747.1
OI0002080,ORD000912,PROD00054,4,409.72
OI0002081,ORD000912,PROD00080,1,56.83
OI0002082,ORD000913,PROD00155,5,413.28
OI0002083,ORD000914,PROD99999,2,147.56
OI0002084,ORD000915,PROD00088,4,1130.8
OI0002085,ORD000915,PROD00035,5,332.61
OI0002086,ORD000916,PROD00099,1,497.31
OI0002087,ORD000916,PROD00108,3,81.59
OI0002088,ORD000917,PROD00101,4,684.8
OI0002089,ORD000917,PROD00021,1,601.54
OI0002090,ORD000917,PROD00129,4,183.59
OI0002091,ORD000918,PROD00080,3,56.83
OI0002092,ORD000919,PROD00034,3,48.06
OI0002093,ORD000919,PROD00016,5,89.11
OI0002094,ORD000919,PROD00083,2,208.89
OI0002095,ORD000919,PROD00071,4,124.97
OI0002096,ORD000920,PROD00152,4,318.78
OI0002097,ORD000920,PROD00107,3,80.89
OI0002098,ORD000920,PROD00083,2,208.89
OI0002099,ORD000921,PROD00144,3,21.05
OI0002100,ORD000921,PROD00192,1,396.18
OI0002101,ORD000922,PROD00191,3,532.79
OI0002102,ORD000923,PROD00164,4,773.39
OI0002103,ORD000923,PROD00198,2,210.84
OI0002104,ORD000924,PROD00163,5,343.04
OI0002105,ORD000924,PROD00176,4,746.46
OI0002106,ORD000924,PROD00042,5,98.87
OI0002107,ORD000924,PROD00066,5,318.62
OI0002108,ORD000925,PROD00014,2,606.8
OI0002109,ORD000925,PROD00087,4,144.82
OI0002110,ORD000925,PROD99999,1,284.53
OI0002111,ORD000925,PROD00183,2,190.35
OI0002112,ORD000925,PROD00107,3,80.89
OI0002113,ORD000926,PROD00178,1,519.35
OI0002114,ORD000926,PROD00052,5,26.03
OI0002115,ORD000927,PROD00064,5,31.18
OI0002116,ORD000927,PROD00019,4,253.38
OI0002117,ORD000927,PROD00006,5,51.17
OI0002118,ORD000927,PROD00006,2,51.17
OI0002119,ORD000928,PROD00020,5,541.07
OI0002120,ORD000929,PROD00115,2,132.06
OI0002121,ORD000929,PROD00090,2,785.42
OI0002122,ORD000930,PROD00011,5,22.38
OI0002123,ORD000930,PROD00022,4,1218.83
OI0002124,ORD000930,PROD00063,2,478.95
OI0002125,ORD000931,PROD00075,5,171.72
OI0002126,ORD000932,PROD00168,4,301.92
OI0002127,ORD000932,PROD00047,5,804.26
OI0002128,ORD000932,PROD00023,5,87.21
OI0002129,ORD000933,PROD00176,1,746.46
OI0002130,ORD000933,PROD00107,4,80.89
OI0002131,ORD000934,PROD00119,4,936.38
OI0002132,ORD000934,PROD00117,3,224.25
OI0002133,ORD000935,PROD00015,5,163.87
OI0002134,ORD000935,PROD00085,3,335.7
OI0002135,ORD000936,PROD00185,1,446.51
OI0002136,ORD000937,PROD00147,2,504.99
OI0002137,ORD000938,PROD00159,2,153.97
OI0002138,ORD000939,PROD00168,1,301.92
OI0002139,ORD000940,PROD00018,5,926.99
OI0002140,ORD000941,PROD00008,2,881.57
OI0002141,ORD000941,PROD00005,4,476.87
OI0002142,ORD000942,PROD00184,1,202.51
OI0002143,ORD000943,PROD00130,2,404.49
OI0002144,ORD000943,PROD00108,5,81.59
OI0002145,ORD000943,PROD00189,2,167.34
OI0002146,ORD000944,PROD00149,1,140.89
OI0002147,ORD000944,PROD00073,5,472.71
OI0002148,ORD000945,PROD00044,1,675.68
OI0002149,ORD000945,PROD00190,3,474.91
OI0002150,ORD000946,PROD00119,2,936.38
OI0002151,ORD000946,PROD00047,5,804.26
OI0002152,ORD000947,PROD00022,5,1218.83
OI0002153,ORD000947,PROD00077,3,455.24
OI0002154,ORD000947,PROD00099,3,497.31
OI0002155,ORD000947,PROD00018,5,926.99
OI0002156,ORD000947,PROD00101,3,684.8
OI0002157,ORD000948,PROD00197,2,720.46
OI0002158,ORD000948,PROD00002,1,680.84
OI0002159,ORD000948,PROD00044,2,675.68
OI0002160,ORD000948,PROD00189,4,167.34
OI0002161,ORD000948,PROD00085,1,335.7
OI0002162,ORD000949,PROD00121,5,747.1
OI0002163,ORD000949,PROD00196,3,448.85
OI0002164,ORD000949,PROD00012,5,1108.03
OI0002165,ORD000950,PROD00126,3,558.75
OI0002166,ORD000950,PROD00191,5,532.79
OI0002167,ORD000950,PROD00015,3,163.87
OI0002168,ORD000951,PROD00183,4,190.35
OI0002169,ORD000951,PROD00180,1,742.5
OI0002170,ORD000951,PROD00028,2,807.89
OI0002171,ORD000952,PROD00125,2,878.21
OI0002172,ORD000952,PROD00191,3,532.79
OI0002173,ORD000952,PROD00083,4,208.89
OI0002174,ORD000953,PROD00184,2,202.51
OI0002175,ORD000953,PROD00195,4,276.8
OI0002176,ORD000954,PROD00087,3,144.82
OI0002177,ORD000954,PROD00109,4,369.13
OI0002178,ORD000955,PROD00089,4,777.04
OI0002179,ORD000955,PROD00084,4,575.76
OI0002180,ORD000956,PROD00108,5,81.59
OI0002181,ORD000956,PROD00012,4,1108.03
OI0002182,ORD000956,PROD00062,4,365.58
OI0002183,ORD000957,PROD00095,4,150.61
OI0002184,ORD000957,PROD00019,5,253.38
OI0002185,ORD000958,PROD00048,3,175.58
OI0002186,ORD000958,PROD00131,4,92.29
OI0002187,ORD000959,PROD00033,2,568.38
OI0002188,ORD000959,PROD00110,4,436.43
OI0002189,ORD000960,PROD00143,4,291.6
OI0002190,ORD000960,PROD00142,4,122.28
OI0002191,ORD000960,PROD00130,4,404.49
OI0002192,ORD000961,PROD00109,1,369.13
OI0002193,ORD000961,PROD00127,3,310.77
OI0002194,ORD000961,PROD00100,2,577.83
OI0002195,ORD000962,PROD00145,4,75.68
OI0002196,ORD000963,PROD00031,3,576.31
OI0002197,ORD000964,PROD00197,4,720.46
OI0002198,ORD000964,PROD00028,1,807.89
OI0002199,ORD000965,PROD00109,1,369.13
OI0002200,ORD000965,PROD00093,2,337.65
OI0002201,ORD000966,PROD99999,2,396.18
OI0002202,ORD000966,PROD00106,4,972.8
OI0002203,ORD000966,PROD00165,4,452.34
OI0002204,ORD000967,PROD00188,5,689.67
OI0002205,ORD000967,PROD00017,3,650.13
OI0002206,ORD000968,PROD00182,2,334.16
OI0002207,ORD000968,PROD00005,2,476.87
OI0002208,ORD000968,PROD00135,4,309.43
OI0002209,ORD000968,PROD00178,2,519.35
OI0002210,ORD000969,PROD00175,3,29.99
OI0002211,ORD000969,PROD00021,5,601.54
OI0002212,ORD000969,PROD00039,2,309.98
OI0002213,ORD000970,PROD00176,5,746.46
OI0002214,ORD000970,PROD00171,2,561.13
OI0002215,ORD000970,PROD00144,1,21.05
OI0002216,ORD000971,PROD00042,1,98.87
OI0002217,ORD000971,PROD00155,2,413.28
OI0002218,ORD000971,PROD00109,2,369.13
OI0002219,ORD000972,PROD00158,2,763.61
OI0002220,ORD000972,PROD00167,4,337.16
OI0002221,ORD000973,PROD00132,1,399.42
OI0002222,ORD000973,PROD00176,1,746.46
OI0002223,ORD000973,PROD00171,3,561.13
OI0002224,ORD000973,PROD00008,4,881.57
OI0002225,ORD000973,PROD00089,2,777.04
OI0002226,ORD000974,PROD00052,3,26.03
OI0002227,ORD000974,PROD00033,4,568.38
OI0002228,ORD000974,PROD00085,1,335.7
OI0002229,ORD000975,PROD00188,3,689.67
OI0002230,ORD000975,PROD00117,4,224.25
OI0002231,ORD000976,PROD00198,2,210.84
OI0002232,ORD000976,PROD00160,5,601.22
OI0002233,ORD000976,PROD00129,5,183.59
OI0002234,ORD000977,PROD00129,1,183.59
OI0002235,ORD000977,PROD00019,3,253.38
OI0002236,ORD000977,PROD00114,3,120.31
OI0002237,ORD000977,PROD00063,1,478.95
OI0002238,ORD000977,PROD00091,3,1128.36
OI0002239,ORD000978,PROD00043,4,382.27
OI0002240,ORD000979,PROD00084,5,575.76
OI0002241,ORD000980,PROD00034,5,48.06
OI0002242,ORD000980,PROD00149,2,140.89
OI0002243,ORD000980,PROD00191,3,532.79
OI0002244,ORD000981,PROD00105,1,444.1
OI0002245,ORD000981,PROD00061,5,590.23
OI0002246,ORD000982,PROD00088,1,1130.8
OI0002247,ORD000982,PROD00150,3,540.84
OI0002248,ORD000982,PROD00185,4,446.51
OI0002249,ORD000983,PROD00054,3,409.72
OI0002250,ORD000983,PROD00194,2,833.29
OI0002251,ORD000984,PROD00030,3,178.19
OI0002252,ORD000984,PROD00164,4,773.39
OI0002253,ORD000985,PROD00084,4,575.76
OI0002254,ORD000985,PROD00136,1,383.65
OI0002255,ORD000986,PROD00001,1,62.49
OI0002256,ORD000986,PROD00058,2,111.2
OI0002257,ORD000986,PROD00141,1,44.94
OI0002258,ORD000986,PROD00195,5,276.8
OI0002259,ORD000986,PROD00123,2,449.69
OI0002260,ORD000987,PROD00052,2,26.03
OI0002261,ORD000987,PROD00065,4,253.5
OI0002262,ORD000988,PROD00118,5,372.82
OI0002263,ORD000988,PROD00001,3,62.49
OI0002264,ORD000989,PROD00050,4,110.29
OI0002265,ORD000989,PROD00082,4,213.35
OI0002266,ORD000990,PROD00101,5,684.8
OI0002267,ORD000991,PROD00088,4,1130.8
OI0002268,ORD000992,PROD00127,2,310.77
OI0002269,ORD000992,PROD00013,5,1000.09
OI0002270,ORD000992,PROD00110,1,436.43
OI0002271,ORD000992,PROD00085,1,335.7
OI0002272,ORD000993,PROD00046,4,232.16
OI0002273,ORD000994,PROD00127,1,310.77
OI0002274,ORD000995,PROD00133,1,642.47
OI0002275,ORD000995,PROD00200,1,852.45
OI0002276,ORD000995,PROD00156,1,104.36
OI0002277,ORD000996,PROD00149,1,140.89
OI0002278,ORD000997,PROD00082,4,213.35
OI0002279,ORD000997,PROD00182,3,334.16
OI0002280,ORD000998,PROD00103,2,822.59
OI0002281,ORD000998,PROD00163,5,343.04
OI0002282,ORD000998,PROD00027,5,267.78
OI0002283,ORD000999,PROD00097,5,407.1
OI0002284,ORD000999,PROD00028,1,807.89
OI0002285,ORD001000,PROD00170,3,312.82
OI0002286,ORD001000,PROD00182,1,334.16
OI0002287,ORD001001,PROD00150,2,540.84
OI0002288,ORD001002,PROD00192,3,396.18
OI0002289,ORD001002,PROD00148,2,261.05
OI0002290,ORD001002,PROD00115,5,132.06
OI0002291,ORD001003,PROD00195,2,276.8
OI0002292,ORD001004,PROD00174,4,602.87
OI0002293,ORD001004,PROD00111,4,552.86
OI0002294,ORD001005,PROD00135,3,309.43
OI0002295,ORD001005,PROD00019,3,253.38
OI0002296,ORD001005,PROD00055,4,16.19
OI0002297,ORD001006,PROD00074,2,244.58
OI0002298,ORD001006,PROD00026,4,177.45
OI0002299,ORD001007,PROD00146,5,843.74
OI0002300,ORD001008,PROD00181,4,679.65
OI0002301,ORD001008,PROD00063,1,478.95
OI0002302,ORD001008,PROD00090,5,785.42
OI0002303,ORD001008,PROD00084,2,575.76
OI0002304,ORD001009,PROD00121,1,747.1
OI0002305,ORD001009,PROD00115,4,132.06
OI0002306,ORD001009,PROD00152,5,318.78
OI0002307,ORD001010,PROD00009,1,411.63
OI0002308,ORD001010,PROD00136,4,383.65
OI0002309,ORD001011,PROD00009,5,411.63
OI0002310,ORD001011,PROD00048,1,175.58
OI0002311,ORD001012,PROD00113,4,135.11
OI0002312,ORD001013,PROD00044,5,675.68
OI0002313,ORD001014,PROD00097,4,407.1
OI0002314,ORD001014,PROD00104,4,175.68
OI0002315,ORD001015,PROD00094,3,109.52
OI0002316,ORD001015,PROD00116,2,147.99
OI0002317,ORD001016,PROD00077,5,455.24
OI0002318,ORD001016,PROD00083,4,208.89
OI0002319,ORD001017,PROD00147,1,504.99
OI0002320,ORD001017,PROD00094,1,109.52
OI0002321,ORD001017,PROD00081,4,323.72
OI0002322,ORD001018,PROD00140,1,586.18
OI0002323,ORD001018,PROD00110,4,436.43
OI0002324,ORD001018,PROD00010,1,1109.86
OI0002325,ORD001018,PROD00193,5,553.86
OI0002326,ORD001019,PROD00052,2,26.03
OI0002327,ORD001020,PROD00058,3,111.2
OI0002328,ORD001020,PROD00046,3,232.16
OI0002329,ORD001020,PROD00110,3,436.43
OI0002330,ORD001020,PROD00089,2,777.04
OI0002331,ORD001020,PROD00200,2,852.45
OI0002332,ORD001021,PROD00093,3,337.65
OI0002333,ORD001022,PROD00082,3,213.35
OI0002334,ORD001022,PROD00136,2,383.65
OI0002335,ORD001023,PROD00002,2,680.84
OI0002336,ORD001023,PROD00069,2,747.67
OI0002337,ORD001024,PROD00171,4,561.13
OI0002338,ORD001024,PROD00184,5,202.51
OI0002339,ORD001025,PROD00119,3,936.38
OI0002340,ORD001025,PROD00186,2,321.93
OI0002341,ORD001025,PROD00007,5,399.83
OI0002342,ORD001025,PROD00072,4,52.14
OI0002343,ORD001026,PROD00106,5,972.8
OI0002344,ORD001026,PROD00049,5,115.76
OI0002345,ORD001026,PROD00186,3,321.93
OI0002346,ORD001027,PROD00045,2,775.67
OI0002347,ORD001028,PROD00001,4,62.49
OI0002348,ORD001029,PROD00149,1,140.89
OI0002349,ORD001030,PROD00088,1,1130.8
OI0002350,ORD001030,PROD00157,5,195.18
OI0002351,ORD001030,PROD00062,1,365.58
OI0002352,ORD001030,PROD00060,2,26.85
OI0002353,ORD001031,PROD00041,4,186.37
OI0002354,ORD001032,PROD00078,1,828.62
OI0002355,ORD001032,PROD00115,5,132.06
OI0002356,ORD001033,PROD00026,5,177.45
OI0002357,ORD001033,PROD00112,1,624.27
OI0002358,ORD001033,PROD00200,3,852.45
OI0002359,ORD001033,PROD00107,5,80.89
OI0002360,ORD001033,PROD00138,3,868.7
OI0002361,ORD001034,PROD00113,5,135.11
OI0002362,ORD001034,PROD00138,1,868.7
OI0002363,ORD001034,PROD00093,2,337.65
OI0002364,ORD001034,PROD00167,4,337.16
OI0002365,ORD001034,PROD00171,2,561.13
OI0002366,ORD001035,PROD00005,3,476.87
OI0002367,ORD001036,PROD00041,2,186.37
OI0002368,ORD001036,PROD00004,2,417.95
OI0002369,ORD001037,PROD00156,3,104.36
OI0002370,ORD001037,PROD00171,5,561.13
OI0002371,ORD001037,PROD00024,2,525.45
OI0002372,ORD001038,PROD00057,1,687.72
OI0002373,ORD001039,PROD00183,1,190.35
OI0002374,ORD001040,PROD00097,2,407.1
OI0002375,ORD001040,PROD00093,3,337.65
OI0002376,ORD001041,PROD00137,4,612.77
OI0002377,ORD001042,PROD00097,5,407.1
OI0002378,ORD001042,PROD00196,1,448.85
OI0002379,ORD001043,PROD00021,4,601.54
OI0002380,ORD001043,PROD00190,1,474.91
OI0002381,ORD001044,PROD00002,5,680.84
OI0002382,ORD001045,PROD00068,3,408.36
OI0002383,ORD001046,PROD00160,4,601.22
OI0002384,ORD001047,PROD00080,1,56.83
OI0002385,ORD001047,PROD00161,5,673.05
OI0002386,ORD001047,PROD00121,2,747.1
OI0002387,ORD001047,PROD00038,4,782.34
OI0002388,ORD001048,PROD00175,2,29.99
OI0002389,ORD001048,PROD00147,3,504.99
OI0002390,ORD001049,PROD00004,1,417.95
OI0002391,ORD001049,PROD00004,2,417.95
OI0002392,ORD001049,PROD00096,2,901.92
OI0002393,ORD001050,PROD00089,1,777.04
OI0002394,ORD001050,PROD00112,3,624.27
OI0002395,ORD001050,PROD00060,2,26.85
OI0002396,ORD001051,PROD00021,5,601.54
OI0002397,ORD001051,PROD00092,1,673.82
OI0002398,ORD001051,PROD00142,3,122.28
OI0002399,ORD001052,PROD00041,2,186.37
OI0002400,ORD001052,PROD00172,1,810.25
OI0002401,ORD001052,PROD00168,5,301.92
OI0002402,ORD001053,PROD00091,4,1128.36
OI0002403,ORD001053,PROD00141,2,44.94
OI0002404,ORD001054,PROD00086,3,40.06
OI0002405,ORD001054,PROD00123,2,449.69
OI0002406,ORD001055,PROD00017,5,650.13
OI0002407,ORD001056,PROD00177,3,607.52
OI0002408,ORD001057,PROD00125,4,878.21
OI0002409,ORD001058,PROD00062,5,365.58
OI0002410,ORD001058,PROD00076,2,10.66
OI0002411,ORD001058,PROD00101,2,684.8
OI0002412,ORD001059,PROD00040,5,716.63
OI0002413,ORD001059,PROD00189,2,167.34
OI0002414,ORD001060,PROD00106,1,972.8
OI0002415,ORD001061,PROD00063,5,478.95
OI0002416,ORD001062,PROD00006,1,51.17
OI0002417,ORD001062,PROD00070,5,145.46
OI0002418,ORD001063,PROD00086,3,40.06
OI0002419,ORD001063,PROD00033,4,568.38
OI0002420,ORD001063,PROD00027,1,267.78
OI0002421,ORD001063,PROD00074,5,244.58
OI0002422,ORD001064,PROD00178,1,519.35
OI0002423,ORD001064,PROD00065,1,253.5
OI0002424,ORD001064,PROD00182,4,334.16
OI0002425,ORD001065,PROD00177,5,607.52
OI0002426,ORD001065,PROD00173,2,778.75
OI0002427,ORD001066,PROD00154,4,400.8
OI0002428,ORD001066,PROD00114,4,120.31
OI0002429,ORD001067,PROD00075,4,171.72
OI0002430,ORD001067,PROD00038,1,782.34
OI0002431,ORD001068,PROD00133,5,642.47
OI0002432,ORD001068,PROD00092,2,673.82
OI0002433,ORD001069,PROD00150,1,540.84
OI0002434,ORD001069,PROD00149,3,140.89
OI0002435,ORD001069,PROD00005,5,476.87
OI0002436,ORD001070,PROD00113,4,135.11
OI0002437,ORD001070,PROD00075,1,171.72
OI0002438,ORD001070,PROD00190,2,474.91
OI0002439,ORD001071,PROD00118,3,372.82
OI0002440,ORD001071,PROD00142,3,122.28
OI0002441,ORD001072,PROD00069,5,747.67
OI0002442,ORD001073,PROD00003,5,540.21
OI0002443,ORD001074,PROD00154,4,400.8
OI0002444,ORD001074,PROD00168,3,301.92
OI0002445,ORD001074,PROD00154,4,400.8
OI0002446,ORD001075,PROD00008,3,881.57
OI0002447,ORD001075,PROD00155,3,413.28
OI0002448,ORD001075,PROD00085,4,335.7
OI0002449,ORD001075,PROD00168,4,301.92
OI0002450,ORD001076,PROD00158,4,763.61
OI0002451,ORD001077,PROD00080,4,56.83
OI0002452,ORD001077,PROD00087,4,144.82
OI0002453,ORD001078,PROD00200,2,852.45
OI0002454,ORD001079,PROD00088,4,1130.8
OI0002455,ORD001079,PROD00187,1,313.26
OI0002456,ORD001079,PROD00191,1,532.79
OI0002457,ORD001080,PROD00081,3,323.72
OI0002458,ORD001080,PROD00009,2,411.63
OI0002459,ORD001080,PROD00176,5,746.46
OI0002460,ORD001081,PROD00018,4,926.99
OI0002461,ORD001081,PROD00148,4,261.05
OI0002462,ORD001082,PROD00060,3,26.85
OI0002463,ORD001082,PROD00031,5,576.31
OI0002464,ORD001083,PROD00143,4,291.6
OI0002465,ORD001083,PROD00029,4,257.12
OI0002466,ORD001083,PROD00123,5,449.69
OI0002467,ORD001083,PROD00142,5,122.28
OI0002468,ORD001084,PROD00126,5,558.75
OI0002469,ORD001084,PROD00137,2,612.77
OI0002470,ORD001084,PROD00173,5,778.75
OI0002471,ORD001085,PROD00136,3,383.65
OI0002472,ORD001085,PROD00144,3,21.05
OI0002473,ORD001085,PROD00183,3,190.35
OI0002474,ORD001085,PROD00107,5,80.89
OI0002475,ORD001086,PROD00127,1,310.77
OI0002476,ORD001086,PROD00160,3,601.22
OI0002477,ORD001087,PROD00025,3,436.74
OI0002478,ORD001087,PROD99999,3,38.96
OI0002479,ORD001088,PROD00106,2,972.8
OI0002480,ORD001089,PROD00014,3,606.8
OI0002481,ORD001089,PROD00011,5,22.38
OI0002482,ORD001089,PROD00150,2,540.84
OI0002483,ORD001090,PROD00170,3,312.82
OI0002484,ORD001091,PROD00191,5,532.79
OI0002485,ORD001092,PROD00190,3,474.91
OI0002486,ORD001092,PROD00165,4,452.34
OI0002487,ORD001092,PROD00106,3,972.8
OI0002488,ORD001093,PROD00094,4,109.52
OI0002489,ORD001093,PROD00180,2,742.5
OI0002490,ORD001093,PROD00124,1,425.98
OI0002491,ORD001093,PROD00083,5,208.89
OI0002492,ORD001093,PROD00037,5,305.92
OI0002493,ORD001094,PROD00127,5,310.77
OI0002494,ORD001095,PROD00001,1,62.49
OI0002495,ORD001095,PROD00058,3,111.2
OI0002496,ORD001096,PROD00090,1,785.42
OI0002497,ORD001097,PROD00026,4,177.45
OI0002498,ORD001098,PROD00038,1,782.34
OI0002499,ORD001098,PROD00040,5,716.63
OI0002500,ORD001098,PROD00189,1,167.34
OI0002501,ORD001099,PROD00084,3,575.76
OI0002502,ORD001099,PROD00179,5,784.78
OI0002503,ORD001100,PROD00177,5,607.52
OI0002504,ORD001100,PROD00026,4,177.45
OI0002505,ORD001100,PROD00035,2,332.61
OI0002506,ORD001101,PROD00037,3,305.92
OI0002507,ORD001101,PROD00019,2,253.38
OI0002508,ORD001101,PROD00082,4,213.35
OI0002509,ORD001102,PROD00086,3,40.06
OI0002510,ORD001103,PROD00132,1,399.42
OI0002511,ORD001103,PROD00112,4,624.27
OI0002512,ORD001104,PROD00182,3,334.16
OI0002513,ORD001104,PROD00048,1,175.58
OI0002514,ORD001104,PROD00008,4,881.57
OI0002515,ORD001105,PROD00040,1,716.63
OI0002516,ORD001106,PROD00099,4,497.31
OI0002517,ORD001106,PROD00074,3,244.58
OI0002518,ORD001106,PROD00163,2,343.04
OI0002519,ORD001107,PROD00178,5,519.35
OI0002520,ORD001107,PROD00086,2,40.06
OI0002521,ORD001108,PROD00112,4,624.27
OI0002522,ORD001108,PROD00004,1,417.95
OI0002523,ORD001108,PROD00133,3,642.47
OI0002524,ORD001108,PROD00048,4,175.58
OI0002525,ORD001109,PROD00143,5,291.6
OI0002526,ORD001109,PROD00092,3,673.82
OI0002527,ORD001109,PROD00029,1,257.12
OI0002528,ORD001110,PROD00090,4,785.42
OI0002529,ORD001110,PROD99999,2,482.37
OI0002530,ORD001111,PROD00144,4,21.05
OI0002531,ORD001111,PROD00069,2,747.67
OI0002532,ORD001112,PROD00173,5,778.75
OI0002533,ORD001112,PROD00168,3,301.92
OI0002534,ORD001112,PROD00153,4,835.05
OI0002535,ORD001113,PROD00009,2,411.63
OI0002536,ORD001114,PROD00094,5,109.52
OI0002537,ORD001114,PROD00115,3,132.06
OI0002538,ORD001115,PROD00122,3,868.42
OI0002539,ORD001116,PROD00045,2,775.67
OI0002540,ORD001116,PROD00065,3,253.5
OI0002541,ORD001117,PROD00017,4,650.13
OI0002542,ORD001117,PROD00041,3,186.37
